Vendor Code,Transaction Type,Trans Type,Trans Category,Trans Date,Pcs,Doc No,Stock Code,Collections,Category,Customer Name,Variant Name,Sol Pcs,Sol Wt,Sol Amt,Sd Pcs,Sd Wt,Sd Amt,Gross Wt,Gold Wt,Metal Wt,Metal Purity,Metal Color,Metal Amt,Platinum Wt,Brass Wt,Cgst Amt,Consumables Wt,Consumbales Amt,Igst Amt,Sgst Amt,Item Name,Logo Dia Amt,Logo Dia Wt,Final Amt,Silver Wt,Vendor Inv Date,Vendor Inv No,Salesperson
PJ001,GOODS RECEIPT NOTE,GRN,Outright Purchase,12-06-2025,1,DSJ-GRN-GRN-0625-661,995G5,Generic,NECKWEAR,RANKA JEWELLERS AND BROTHERS PVT LTD (RP),DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,960000,0,,14400,0,0,0,14400,DNK11548,0,0,960000,0,45819,BG-13657,VISHAL JAIN
PJ001,GOODS RECEIPT NOTE,GRN,Outright Purchase,12-06-2025,1,DSJ-GRN-GRN-0625-661,995G7,Generic,NECKWEAR,RANKA JEWELLERS AND BROTHERS PVT LTD (RP),DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,960000,0,,14400,0,0,0,14400,DNK11548,0,0,960000,0,45819,BG-13657,VISHAL JAIN
PJ001,GOODS RECEIPT NOTE,GRN,Outright Purchase,12-06-2025,1,DSJ-GRN-GRN-0625-661,995G4,Generic,NECKWEAR,RANKA JEWELLERS AND BROTHERS PVT LTD (RP),DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,960000,0,,14400,0,0,0,14400,DNK11548,0,0,960000,0,45819,BG-13657,VISHAL JAIN
PJ001,GOODS RECEIPT NOTE,GRN,Outright Purchase,12-06-2025,1,DSJ-GRN-GRN-0625-661,995G6,Generic,NECKWEAR,RANKA JEWELLERS AND BROTHERS PVT LTD (RP),DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,960000,0,,14400,0,0,0,14400,DNK11548,0,0,960000,0,45819,BG-13657,VISHAL JAIN
PJ001,GOODS RECEIPT NOTE,GRN,Outright Purchase,12-06-2025,1,DSJ-GRN-GRN-0625-661,995G8,Generic,NECKWEAR,RANKA JEWELLERS AND BROTHERS PVT LTD (RP),DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,960000,0,,14400,0,0,0,14400,DNK11548,0,0,960000,0,45819,BG-13657,VISHAL JAIN
PJ163,GOODS RECEIPT NOTE,GRN,Outright Purchase,05-06-2025,1,DSJ-GRN-GRN-0625-640,995G3,Generic,NECKWEAR,RANKA JEWELLERS & SONS PVT LTD,DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,966000,0,,14490,0,0,0,14490,DNK11548,0,0,966000,0,45812,KR-30425,VISHAL JAIN
PJ163,GOODS RECEIPT NOTE,GRN,Outright Purchase,05-06-2025,1,DSJ-GRN-GRN-0625-640,995G2,Generic,NECKWEAR,RANKA JEWELLERS & SONS PVT LTD,DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,966000,0,,14490,0,0,0,14490,DNK11548,0,0,966000,0,45812,KR-30425,VISHAL JAIN
PJ163,GOODS RECEIPT NOTE,GRN,Outright Purchase,05-06-2025,1,DSJ-GRN-GRN-0625-640,995G1,Generic,NECKWEAR,RANKA JEWELLERS & SONS PVT LTD,DNK11548---18KT--,,,0,0,0,0,100,100,100,24KT,Yellow,966000,0,,14490,0,0,0,14490,DNK11548,0,0,966000,0,45812,KR-30425,VISHAL JAIN
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,152L8,Generic,RING,RATNALAYA JEWELLERS,DRF9764-0.14-0.17-18KT-10,2,0.28,36247,0,0,0,2.508,2.452,2.452,18KT,Yellow,17286.6,0,,0,0,0,1606.01,0,DRF9764,0,0,53533.6,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,17P3N,Generic,NOSE PIN,RATNALAYA JEWELLERS,DNP8408-0.10-0.13-18KT--,1,0.11,14310,0,0,0,0.273,0.251,0.251,18KT,Yellow,1769.55,0,,0,0,0,482.39,0,DNP8408,0,0,16079.55,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,1Z7MK,Generic,NECKWEAR,RATNALAYA JEWELLERS,DPF9495-0.14-0.17-18KT--,1,0.14,13590,17,0.12,6318,3.14,3.088,3.088,18KT,Yellow,21770.4,0,,0,0,0,1250.35,0,DPF9495,0,0,41678.4,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,18H3C,Generic,RING,RATNALAYA JEWELLERS,DRF9645-0.23-0.29-18KT-10,1,0.24,34444,14,0.1,5265,3.356,3.288,3.288,18KT,Yellow,23180.4,0,,0,0,0,1886.68,0,DRF9645,0,0,62889.4,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,10E6V,Generic,RING,RATNALAYA JEWELLERS,DRF9394-0.10-0.13-18KT-11,1,0.11,12740,0,0,0,1.7,1.678,1.678,18KT,Yellow,11829.9,0,,0,0,0,737.1,0,DRF9394,0,0,24569.9,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,5J6H1,Generic,RING,RATNALAYA JEWELLERS,DRF9645-0.23-0.29-18KT-10,1,0.23,33471,16,0.12,6318,3.1,3.03,3.03,18KT,Rose,19316.25,0,,0,0,0,1773.16,0,DRF9645,0,0,59105.25,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,11L0L,Generic,NOSE PIN,RATNALAYA JEWELLERS,DNP8416-0.14-0.17-18KT--,1,0.15,19288,12,0.07,3685,0.65,0.606,0.606,18KT,Yellow,3863.25,0,,0,0,0,805.09,0,DNP8416,0,0,26836.25,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,12H5H,Generic,RING,RATNALAYA JEWELLERS,DRF8679-0.23-0.29-18KT-13,1,0.27,41269,0,0,0,2.35,2.296,2.296,18KT,Yellow,16186.8,0,,0,0,0,1723.67,0,DRF8679,0,0,57455.8,0,45799,HOIN252616,BIJOY KUNDER
PJ059,GOODS RECEIPT NOTE,GRN,Buyback,29-05-2025,1,DSJ-GRN-GRN-0525-620,14O8J,Generic,RING,RATNALAYA JEWELLERS,DRF9639-0.18-0.22-18KT-12,1,0.2,27780,0,0,0,3.472,3.432,3.432,18KT,Rose,24195.6,0,,0,0,0,1559.27,0,DRF9639,0,0,51975.6,0,45799,HOIN252616,BIJOY KUNDER
PJ010,GOODS RECEIPT NOTE,GRN,Buyback,30-05-2025,1,DSJ-GRN-GRN-0525-626,13C9P,Generic,RING,MADANLAL CHHAGANLAL JEWELLERS,DRF9770-0.14-0.17-18KT-12,1,0.16,17381,10,0.14,7711,3.177,3.117,3.117,18KT,Rose,21974.85,0,,0,0,0,1412.01,0,DRF9770,0,0,47066.85,0,45774,BHORSB-7,Tanmay Mehta
PJ010,GOODS RECEIPT NOTE,GRN,Buyback,30-05-2025,1,DSJ-GRN-GRN-0525-628,13F7Q,Generic,NOSE PIN,MADANLAL CHHAGANLAL JEWELLERS,DNP8417-0.10-0.13-18KT--,1,0.11,10434,0,0,0,0.303,0.281,0.281,18KT,Yellow,1854.6,0,,0,0,0,368.66,0,DNP8417,0,0,12288.6,0,45774,BHORSB-8,Tanmay Mehta
PJ010,GOODS RECEIPT NOTE,GRN,Buyback,30-05-2025,1,DSJ-GRN-GRN-0525-628,14Z2H,Generic,RING,MADANLAL CHHAGANLAL JEWELLERS,DRF8239-0.39-0.44-18KT-12,1,0.34,72080,44,0.2,11016,3.91,3.802,3.802,18KT,Yellow,25093.2,0,,0,0,0,2579.83,0,DRF8239,0,0,85994.2,0,45774,BHORSB-8,Tanmay Mehta
PJ010,GOODS RECEIPT NOTE,GRN,Buyback,30-05-2025,1,DSJ-GRN-GRN-0525-628,18R9N,Generic,NOSE PIN,MADANLAL CHHAGANLAL JEWELLERS,DNP8412-0.10-0.13-18KT--,1,0.13,16706,0,0,0,0.321,0.295,0.295,18KT,Rose,1947,0,,0,0,0,559.59,0,DNP8412,0,0,18653,0,45774,BHORSB-8,Tanmay Mehta
PJ010,GOODS RECEIPT NOTE,GRN,Buyback,30-05-2025,1,DSJ-GRN-GRN-0525-628,289CL,Generic,COIN,MADANLAL CHHAGANLAL JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.1,15940,0,0,0,1.02,1,1,22KT,Yellow,8199,0,,0,0,0,724.17,0,DSC9789,0,0,24139,0,45774,BHORSB-8,Tanmay Mehta
PJ016,GOODS RECEIPT NOTE,GRN,Buyback,28-05-2025,1,DSJ-GRN-GRN-0525-618,6RM9Y,Generic,RING,D P ABHUSHAN LTD,DRM9132-0.23-0.29-18KT-21,1,0.24,23410,0,0,0,5.06,5.012,5.012,18KT,White,35334.6,0,,0,0,0,1762.34,0,DRM9132,0,0,58744.6,0,45800,LHORDSA-183,NIPUN SHAH
PJ062,GOODS RECEIPT NOTE,GRN,Buyback,17-06-2025,1,DSJ-GRN-GRN-0625-668,12V9T,Generic,RING,ARHAM ZAVERI,DCF8900-0.18-0.22-18KT-9,1,0.19,25270,16,0.13,6844,4.18,4.116,4.116,18KT,Rose,42189,0,,0,0,0,1833.95,0,DCF8900,0,0,61131.8,0,45813,018/25-26,NIPUN SHAH
PJ071,GOODS RECEIPT NOTE,GRN,Buyback,09-06-2025,1,DSJ-GRN-GRN-0625-648,14J6F,Generic,NOSE PIN,SONA CHANDIS,DNP8412-0.10-0.13-18KT--,1,0.12,11179,0,0,0,0.326,0.302,0.302,18KT,Yellow,2129.1,0,,0,0,0,399.24,0,DNP8412,0,0,13308.1,0,45812,SC/25-26/4822,NILESH JAIN
PJ071,GOODS RECEIPT NOTE,GRN,Buyback,09-06-2025,1,DSJ-GRN-GRN-0625-648,15N9V,Generic,WRIST WEAR,SONA CHANDIS,DOBF10254-0.18-0.22-18KT-2.4,1,0.19,27132,27,0.13,6844,9.937,9.873,9.873,18KT,Yellow,69604.65,0,,0,0,0,3107.42,0,DOBF10254,0,0,103580.65,0,45812,SC/25-26/4822,NILESH JAIN
PJ100,GOODS RECEIPT NOTE,GRN,Buyback,06-06-2025,1,DSJ-GRN-GRN-0625-645,10O0R,Generic,NOSE PIN,NAZRANA (SHREE VARDHMAN JEWELLERS),DNP8514-0.10-0.13-18KT--,1,0.13,14586,0,0,0,0.317,0.291,0.291,18KT,Yellow,1920.6,0,,0,0,0,495.2,0,DNP8514,0,0,16506.6,0,45813,NZR/25-26/69,RONAK SHAH
PJ100,GOODS RECEIPT NOTE,GRN,Buyback,06-06-2025,1,DSJ-GRN-GRN-0625-644,808CL,Generic,EARRING,NAZRANA (SHREE VARDHMAN JEWELLERS),DEF9621-0.10-0.13-18KT--,2,0.23,27683,0,0,0,2.475,2.429,2.429,18KT,Yellow,24897.25,0,,0,0,0,1344.22,0,DEF9621,0,0,44807.45,0,45813,NZR/25-26/70,RONAK SHAH
PJ032,GOODS RECEIPT NOTE,GRN,Buyback,30-05-2025,1,DSJ-GRN-GRN-0525-629,14X2G,Generic,WRIST WEAR,RELIANCE RETAIL LTD.,DBF9800-0.10-0.13-18KT-2.4,20,2.51,311877,0,0,0,15.13,14.628,14.628,18KT,Yellow,92814.66,0,,6070.37,0,0,0,6070.37,DBF9800,0,0,404691.66,0,45804,AXBY35925IN00313,DIBYAJYOTI HAJRA
RT10413,GOODS RECEIPT NOTE,GRN,Buyback,17-06-2025,1,DSJ-GRN-GRN-0625-671,ZAVRI,Generic,RING,VISHESH JAIN,NRF11677-0.30-0.38-18KT-11,1,0.3,43500,0,0,0,2.42,2.36,2.36,18KT,Yellow,20001,0,,0,0,0,1905.03,0,NRF11677,0,0,63501,0,45825,17062025-1,JIGNESH MEHTA
RET062,GOODS RECEIPT NOTE,GRN,Buyback,27-05-2025,1,DSJ-GRN-GRN-0525-604,14I6T,Generic,RING,NILESH KISHOR JANGAM,DRM8933-0.18-0.22-18KT-15,1,0.19,50958,0,0,0,7.08,7.042,7.042,18KT,Yellow,48589.8,0,,1493.22,0,0,0,1493.22,DRM8933,0,0,99547.8,0,45797,27052025-1,JIGNESH MEHTA
RET012,GOODS RECEIPT NOTE,GRN,Buyback,27-05-2025,1,DSJ-GRN-GRN-0525-606,18J5M,Ballerina,EARRING,PRASAD LAXMINARSAIAH LAGISHETTY,DEF8746-0.18-0.22-18KT--,2,0.42,81270,56,0.32,29088,4.89,4.742,4.742,18KT,Yellow,32719.8,0,,0,0,0,4292.33,0,DEF8746,0,0,143077.8,0,45797,27052025-3,JIGNESH MEHTA
RET012,GOODS RECEIPT NOTE,GRN,Buyback,27-05-2025,1,DSJ-GRN-GRN-0525-606,12D3H,Generic,RING,PRASAD LAXMINARSAIAH LAGISHETTY,DRF8693-0.14-0.17-18KT-10,1,0.14,26208,20,0.12,10908,2.702,2.65,2.65,18KT,Yellow,18285,0,,0,0,0,1662.03,0,DRF8693,0,0,55401,0,45797,27052025-3,JIGNESH MEHTA
RET035,GOODS RECEIPT NOTE,GRN,Buyback,27-05-2025,1,DSJ-GRN-GRN-0525-605,12Y9W,Generic,COIN,NIKESH AGRAWAL,DSC9790-0.14-0.17-22KT--,1,0.14,26208,0,0,0,2.05,2.022,2.022,22KT,Yellow,16541.98,0,,0,0,0,1282.5,0,DSC9790,0,0,42749.98,0,45797,27052025-2,JIGNESH MEHTA
RET069,GOODS RECEIPT NOTE,GRN,Buyback,02-05-2025,1,DSJ-GRN-GRN-0525-565,2VR83,Generic,RING,SUNIL PANCHAL,DRM9018-0.30-0.38-18KT-19,1,0.36,72900,0,0,0,6.01,5.938,5.938,18KT,Yellow White,43198.95,0,,0,0,0,0,0,DRM9018,0,0,116098.95,0,45779,RC02052025,JIGNESH MEHTA
RET069,GOODS RECEIPT NOTE,GRN,Buyback,02-05-2025,1,DSJ-GRN-GRN-0525-565,12I0R,Generic,RING,SUNIL PANCHAL,DRM9235-0.10-0.13-18KT-18,1,0.13,23166,0,0,0,4.6,4.574,4.574,18KT,Yellow White,33275.85,0,,0,0,0,0,0,DRM9235,0,0,56441.85,0,45779,RC02052025,JIGNESH MEHTA
RT10429,GOODS RECEIPT NOTE,GRN,Buyback,17-06-2025,1,DSJ-GRN-GRN-0625-672,CARTL,Generic,RING,NEHA RAJPUT,NRF11677-0.23-0.29-18KT-11,1,0.24,34800,78,0.37,19610,2.234,2.112,2.112,18KT,Yellow,10757.47,0,,0,0,0,1955.02,0,NRF11677,0,0,65167.47,0,45825,17062025-2,JIGNESH MEHTA
PJ071,GOODS RECEIPT NOTE,GRN,SOR Purchase,09-06-2025,1,DSJ-GRN-GRN-0625-646,10P1I,Exclusive,NECKWEAR,SONA CHANDIS,DPF10387-0.18-0.22-18KT--,1,0.2,36160,38,0.28,23324,2.5,2.404,2.404,18KT,Yellow,17369,0,,0,0,0,2305.59,0,DPF10387,0,0,76853,0,45815,SC/25-26/4916,NILESH JAIN
PJ011,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-05-2025,1,DSJ-GRN-GRN-0525-624,12M2E,Generic,EARRING,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DEF8487-0.18-0.22-18KT--,2,0.38,57152,60,0.3,18225,2.971,2.835,2.835,18KT,Yellow,20844.75,0,,0,0,0,2886.65,0,DEF8487,0,0,96221.75,0,45805,S/847,VISHAL JAIN
PJ011,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-05-2025,1,DSJ-GRN-GRN-0525-624,17V6E,Generic,EARRING,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DEF8499-0.10-0.13-18KT--,14,1.61,167021.4,0,0,0,5.932,5.61,5.61,18KT,White,41247.5,0,,0,0,0,6248.07,0,DEF8499,0,0,208268.9,0,45805,S/847,VISHAL JAIN
PJ011,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-05-2025,1,DSJ-GRN-GRN-0525-624,12X6J,Generic,NECKWEAR,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DMF8668-0.10-0.13-18KT--,7,0.84,109418.4,0,0,0,7.077,6.909,6.909,18KT,Yellow,49910.5,0,,0,0,0,4779.87,0,DMF8668,0,0,159328.9,0,45805,S/847,VISHAL JAIN
PJ011,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-05-2025,1,DSJ-GRN-GRN-0525-624,11X0X,Generic,EARRING,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DEF8506-0.10-0.13-18KT--,8,0.88,111881.6,0,0,0,4.749,4.573,4.573,18KT,Yellow,31875.6,0,,0,0,0,4312.72,0,DEF8506,0,0,143757.2,0,45805,S/847,VISHAL JAIN
PJ011,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-05-2025,1,DSJ-GRN-GRN-0525-624,11H4M,Generic,EARRING,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DEF8600-0.10-0.13-18KT--,6,0.66,83912.4,0,0,0,4.761,4.629,4.629,18KT,Yellow,32263.8,0,,0,0,0,3485.29,0,DEF8600,0,0,116176.2,0,45805,S/847,VISHAL JAIN
PJ011,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-05-2025,1,DSJ-GRN-GRN-0525-624,16J7S,Generic,NECKWEAR,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DMF8786-0.23-0.29-18KT--,3,0.69,114816,62,0.25,16575,2.473,2.285,2.285,18KT,Yellow,17027.59,0,,0,0,0,4452.56,0,DMF8786,0,0,148418.6,0,45805,S/847,VISHAL JAIN
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,13X8G,Generic,RING,VISHWAS JEWELS PVT LTD,DRF9542-0.18-0.22-18KT-10,1,0.2,31200,0,0,0,2.826,2.786,2.786,18KT,Yellow,17050.2,0,,0,0,0,0,0,DRF9542,0,0,48250.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,15F2G,Generic,RING,VISHWAS JEWELS PVT LTD,DRF8708-0.18-0.22-18KT-16,1,0.19,32680,16,0.1,8330,4.435,4.377,4.377,18KT,Yellow White,26787.4,0,,0,0,0,0,0,DRF8708,0,0,67797.4,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,10R4V,Generic,RING,VISHWAS JEWELS PVT LTD,DRM9134-0.10-0.13-18KT-24,1,0.13,17339,0,0,0,3.933,3.907,3.907,18KT,Yellow,23910.4,0,,0,0,0,0,0,DRM9134,0,0,41249.4,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,16U2X,Generic,NOSE PIN,VISHWAS JEWELS PVT LTD,DNP8431-0.10-0.13-18KT--,1,0.12,16006,0,0,0,0.709,0.685,0.685,18KT,Yellow,4192,0,,0,0,0,0,0,DNP8431,0,0,20198,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,7JM3P,Generic,RING,VISHWAS JEWELS PVT LTD,DCF8903-0.23-0.29-18KT-18,1,0.23,39008,20,0.13,8619,4.839,4.767,4.767,18KT,Yellow,29174.4,0,,0,0,0,0,0,DCF8903,0,0,76801.4,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,14D7G,Generic,RING,VISHWAS JEWELS PVT LTD,DRM9140-0.14-0.17-18KT-26,1,0.17,25061,2,0.03,2499,4.14,4.1,4.1,18KT,Yellow White,25092,0,,0,0,0,0,0,DRM9140,0,0,52652,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,13P7J,Generic,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF8273-0.10-0.13-18KT--,1,0.12,11981,0,0,0,0.317,0.293,0.293,18KT,Rose,3229.92,0,,0,0,0,0,0,DPF8273,0,0,15210.917,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,10H3K,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF8618-0.10-0.13-18KT--,2,0.2,26208,32,0.14,9282,2.452,2.384,2.384,18KT,Yellow,14589.8,0,,0,0,0,0,0,DEF8618,0,0,50079.8,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,12U8R,Generic,RING,VISHWAS JEWELS PVT LTD,DRF8468-0.14-0.17-18KT-11,1,0.16,17597,0,0,0,2.51,2.478,2.478,18KT,Yellow,15165.6,0,,0,0,0,0,0,DRF8468,0,0,32762.6,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,9ANUN,Generic,RING,VISHWAS JEWELS PVT LTD,DRF9648-0.18-0.22-18KT-11,1,0.19,31008,0,0,0,3.512,3.474,3.474,18KT,Yellow,21260.8,0,,0,0,0,0,0,DRF9648,0,0,52268.8,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,18T9E,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF8873-0.23-0.29-18KT--,2,0.28,41278,40,0.15,12495,3.672,3.586,3.586,18KT,Yellow White,21946.2,0,,0,0,0,0,0,DEF8873,0,0,75719.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,18H2M,Generic,RING,VISHWAS JEWELS PVT LTD,DRF9655-0.23-0.29-18KT-12,1,0.24,41280,0,0,0,4.401,4.353,4.353,18KT,Yellow,26640.6,0,,0,0,0,0,0,DRF9655,0,0,67920.6,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,14D7X,Setu Collection,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF8298-0.10-0.13-18KT--,1,0.16,22214,32,0.14,9282,1.212,1.152,1.152,18KT,Yellow,7050.4,0,,0,0,0,0,0,DPF8298,0,0,38546.4,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,11M9B,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF9736-0.18-0.22-18KT--,2,0.38,59280,9,0.07,4641,3.07,2.98,2.98,18KT,Yellow White,18238,0,,0,0,0,0,0,DEF9736,0,0,82159,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,13K7G,Generic,RING,VISHWAS JEWELS PVT LTD,DRF8188-0.18-0.22-18KT-10,1,0.22,36784,0,0,0,2.869,2.825,2.825,18KT,Yellow,17289,0,,0,0,0,0,0,DRF8188,0,0,54073,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,14N1L,Generic,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF9574-0.10-0.13-18KT--,1,0.12,12355,0,0,0,0.827,0.803,0.803,18KT,Yellow,4914.6,0,,0,0,0,0,0,DPF9574,0,0,17269.6,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,12M8J,Generic,RING,VISHWAS JEWELS PVT LTD,DRM9139-0.23-0.29-18KT-26,1,0.24,39936,0,0,0,4.834,4.786,4.786,18KT,Yellow,29290.2,0,,0,0,0,0,0,DRM9139,0,0,69226.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,1I6CZ,Generic,RING,VISHWAS JEWELS PVT LTD,DRF9662-0.18-0.22-18KT-13,1,0.19,32680,0,0,0,3.579,3.541,3.541,18KT,Yellow,21671.2,0,,0,0,0,0,0,DRF9662,0,0,54351.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,18J2Z,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF8992-0.14-0.17-18KT--,2,0.33,48648,12,0.1,8330,3.289,3.203,3.203,18KT,Yellow,19602.6,0,,0,0,0,0,0,DEF8992,0,0,76580.6,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,18H2V,Generic,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF9496-0.10-0.13-18KT--,1,0.15,22113,9,0.05,4165,1.061,1.021,1.021,18KT,Yellow,6248.2,0,,0,0,0,0,0,DPF9496,0,0,32526.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,14Z5K,Generic,NOSE PIN,VISHWAS JEWELS PVT LTD,DNP8410-0.10-0.13-18KT--,1,0.13,16325,0,0,0,0.278,0.252,0.252,18KT,Rose,3229.91,0,,0,0,0,0,0,DNP8410,0,0,19554.908,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,11X8M,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF8986-0.14-0.17-18KT--,2,0.32,44428,0,0,0,2.627,2.563,2.563,18KT,Yellow,15685.6,0,,0,0,0,0,0,DEF8986,0,0,60113.6,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,17R4N,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF8998-0.14-0.17-18KT--,2,0.3,33228,30,0.16,10608,2.56,2.468,2.468,18KT,Yellow,15104.6,0,,0,0,0,0,0,DEF8998,0,0,58940.6,0,45776,VJGS252600282,SUNIL JOSEPH
